# SentiWordNet v3.0.0 (1 June 2010)
# Copyright 2010 ISTI-CNR.
# All right reserved.
#
# SentiWordNet is distributed under the Attribution-ShareAlike 3.0 Unported (CC BY-SA 3.0) license.
# http://creativecommons.org/licenses/by-sa/3.0/
#
# For any information about SentiWordNet:
# Web: http://sentiwordnet.isti.cnr.it
# -------
#
# Data format.
#
# SentiWordNet v3.0 is based on WordNet version 3.0.
# WordNet website: http://wordnet.princeton.edu/
#
# The pair (POS,ID) uniquely identifies a WordNet (3.0) synset.
# The values PosScore and NegScore are the positivity and negativity
# score assigned by SentiWordNet to the synset.
# The objectivity score can be calculated as:
# ObjScore = 1 - (PosScore + NegScore)
# SynsetTerms column reports the terms, with sense number, belonging
# to the synset (separated by spaces).
#
# -------
#
# POS	ID	PosScore	NegScore	SynsetTerms	Gloss
a	00171872	0	0.25	referable#1 imputable#1 due#4 ascribable#1	capable of being assigned or credited to; "punctuation errors ascribable to careless proofreading"; "the cancellation of the concert was due to the rain"; "the oversight was not imputable to him"
a	00172172	0	0	credited#1	(usually followed by `to') given credit for; "an invention credited to Edison"
a	00172308	0	0	traceable#1	(usually followed by `to') able to be traced to; "a failure traceable to lack of energy"
a	00172452	0.125	0.25	unattributable#1 unascribable#1	not attributable
a	00172562	0	0	prenominal#1 attributive#1	of adjectives; placed before the nouns they modify; "`red' is an attributive adjective in `a red apple'"
a	00172774	0	0	attributive_genitive#1	a word in the genitive case used as an attributive adjective; "an example of the attributive genitive is `John's' in `John's mother'"
a	00172993	0	0	predicative#1	of adjectives; relating to or occurring within the predicate of a sentence; "`red' is a predicative adjective in `the apple is red'"
a	00173220	0	0	pregnant#1	carrying developing offspring within the body or being about to produce new life
a	00173391	0	0	with_child#1 large#7 heavy#27 great#6 gravid#1 expectant#2 enceinte#1 big#13	in an advanced stage of pregnancy; "was big with child"; "was great with child"
a	00173694	0	0.125	nonpregnant#1	not pregnant
a	00173764	0.375	0	hearable#1 audible#1	heard or perceptible by the ear; "he spoke in an audible whisper"
a	00174056	0	0	clunky#2	making a clunking sound
a	00174150	0	0	sonic#2	relating to audible sound; "a sonic wave"
a	00174243	0	0	sounding#3	making or having a sound as specified; used as a combining form; "harsh-sounding"
a	00174379	0.125	0.5	unhearable#1 inaudible#1	impossible to hear; imperceptible by the ear; "an inaudible conversation"
a	00174719	0.125	0	voiceless#3 breathed#1	uttered without voice; "could hardly hear her breathed plea, `Help me'"; "voiceless whispers"
a	00174879	0.375	0	infrasonic#1	having frequencies below those of audible sound
a	00174983	0	0	silent#5	having a frequency below or above the range of human audibility; "a silent dog whistle"
a	00175123	0	0.625	unsounded#2 silent#4	not made to sound; "the silent `h' at the beginning of `honor'"; "in French certain letters are often unsounded"
a	00175300	0.375	0	ultrasonic#1 supersonic#2	having frequencies above those of audible sound
a	00175435	0.25	0	unheard#1	not necessarily inaudible but not heard
a	00175528	0	0	transonic#1 sonic#1	(of speed) having or caused by speed approximately equal to that of sound in air at sea level; "a sonic boom"
a	00175719	0	0	subsonic#1	(of speed) less than that of sound in a designated medium; "aircraft flying at subsonic speeds"
a	00175887	0	0	supersonic#1	(of speed) greater than the speed of sound in a given medium (especially air); "a supersonic bomber flies so fast that it must release its bombs while the target is still over the horizon"
a	00176150	0.625	0	auspicious#1	auguring favorable circumstances and good luck; "an auspicious beginning for the campaign"
a	00176387	0	0.375	promising#2 hopeful#2 bright#10	full or promise; "had a bright future in publishing"; "the scandal threatened an abrupt end to a promising political career"; "a hopeful new singer on Broadway"
a	00176676	0.75	0	rosy#4 fortunate#3	presaging good fortune; "she made a fortunate decision to go to medical school"; "rosy predictions"
a	00176838	0.111	0.889	unfortunate#2 inauspicious#1	not auspicious; boding ill
a	00176991	0.125	0.5	unpromising#1	unlikely to bring about favorable results or enjoyment; "faced an unpromising task"; "music for unpromising combinations of instruments"
a	00177186	0.5	0	propitious#1	presenting favorable circumstances; likely to result in or show signs of success; "propitious omens"; "propitious gales speeded us along"; "a propitious alignment of planets for space exploration"
a	00177547	0.75	0	prosperous#4 lucky#3 golden#6 favourable#4 favorable#3	presaging or likely to bring good luck; "a favorable time to ask for a raise"; "lucky stars"; "a prosperous moment to make a decision"
a	00177834	0.375	0	gracious#4	disposed to bestow favors; "thanks to the gracious gods"
a	00177963	0	0.625	unpropitious#1	not propitious
a	00178126	0.25	0.75	ominous#2 inauspicious#3 ill#5	presaging ill fortune; "ill omens"; "ill predictions"; "my words with inauspicious thunderings shook heaven"- P.B.Shelley; "a dead and ominous silence prevailed"; "a by-election at a time highly unpropitious for the Government"
a	00178464	0.125	0.875	thunderous#2	extremely ominous; "world events of thunderous import"
a	00178575	0	0.375	authorized#1 authorised#1	endowed with authority
a	00178811	0	0	licensed#1 licenced#1 commissioned#2 accredited#1	given official approval to act; "an accredited college"; "commissioned broker"; "licensed pharmacist"; "authorized representative"
a	00179035	0	0	sanctioned#3 approved#1	established by authority; given authoritative approval; "a list of approved candidates"
a	00179190	0.125	0.125	glorified#1 canonized#1 canonised#1	accorded sacrosanct or authoritative standing
a	00179315	0	0	sceptred#1 sceptered#1 empowered#1	invested with legal power or official authority especially as symbolized by having a scepter
a	00179486	0	0.875	unauthorized#1 unauthorised#1	not endowed with authority
a	00179676	0	0	self-appointed#1	designated or chosen by yourself; "a self-appointed guardian of public morals"
a	00179815	0	0.25	unlicensed#1 unlicenced#1 unaccredited#1	lacking official approval
a	00179925	0	0	constitutional#2	sanctioned by or consistent with or operating under the law determining the fundamental political principles of a government; "the constitutional right of free speech"; "constitutional government"; "constitutional guarantees"
a	00180211	0	0.75	unconstitutional#1	not consistent with or according to a constitution; contrary to the U.S. Constitution
a	00180359	0	0	autochthonous#1	of rocks, deposits, etc.; found where they and their constituents were formed
a	00180496	0	0	allochthonous#1	of rocks, deposits, etc.; found in a place other than where they and their constituents were formed
a	00180655	0	0	homoecious#1 autoecious#1	of parasites especially rust fungi; completing the entire life cycle on a single host; "autoecious rust fungi"
a	00180835	0	0	heteroecious#1	of parasites; passing through different stages of the life cycle on different host species; "heteroecious fungi"; "heteroecious insects"
a	00181030	0	0	autogenous#1 autogenic#1	originating within the body
a	00181162	0	0	self-produced#1 self-generated#2	originating from the self
a	00181264	0	0.625	self-induced#2	brought about by yourself; "self-induced vomiting"
a	00181373	0	0	heterogenous#2 heterogeneous#2	originating outside the body
a	00181476	0	0	automatic#1	operating with minimal human intervention; independent of external control; "automatic transmission"; "a budget deficit that caused automatic spending cuts"
a	00181904	0.375	0	semiautomatic#2 self-loading#1 autoloading#1	(of firearms) capable of automatic loading and firing continuously; "an autoloading rifle"
a	00182086	0	0	machine-driven#1 machine-controlled#1 automated#1	operated by automation; "an automated stoker"
a	00182225	0	0	self-regulating#1 self-moving#1 self-activating#1 self-acting#1	designed to activate or move or regulate itself; "a self-activating sprinkler system"
a	00182418	0	0	self-locking#1	locking automatically when closed
a	00182510	0	0	self-winding#1	designed so that manual winding is unnecessary; "a self-winding watch"
a	00182639	0	0	semiautomatic#1	partially automatic
a	00182718	0.5	0	smart#7	capable of independent and apparently intelligent action; "smart weapons"
a	00182843	0.125	0.375	manual#2	requiring human effort; "a manual transmission"
a	00182961	0	0	non-automatic#1 hand-operated#1	operated by hand
a	00183053	0.375	0	available#1	obtainable or accessible and ready for use or service; "kept a fire extinguisher available"; "much information is available through computers"; "available in many colors"; "the list of available candidates is unusually long"
a	00183675	0.125	0	accessible#3	easily obtained; "most students now have computers accessible"; "accessible money"
a	00183832	0.625	0	acquirable#1	capable of being acquired
a	00183932	0.625	0	addressable#1	capable of being addressed; "addressable memory"
a	00184075	0.125	0	easy#11	less in demand and therefore readily obtainable; "commodities are easy this quarter"
a	00184229	0.125	0	forthcoming#3	available when required or as promised; "federal funds were not forthcoming"
a	00184363	0.625	0	procurable#1 obtainable#1 gettable#1 getable#1	capable of being obtained; "savings of up to 50 percent are obtainable"
a	00184543	0	0	in_stock#1	available for use or sale; "they have plenty of stonewashed jeans in stock"
a	00184676	0.25	0	lendable#1	available for lending; "lendable resources"
a	00184792	0.375	0	visible#3	present and easily available; "the cash on hand is adequate for current needs"; "emergency police were on hand in case of trouble"; "a visible supply"; "visible resources"
a	00185020	0.375	0	on_hand#1	readily available; "there will be a wealth of information on hand from the lawyers"
a	00185160	0	0	on_tap#2	available for immediate use; "extra personnel on tap"; "other sports and entertainment facilities are on tap"; "there are numerous projects on tap"
a	00185363	0	0	on_tap#1	(of liquids) available by turning a tap; "ale on tap"; "hot and cold running water on tap"
a	00185509	0	0.5	open#6	not having been filled; "the job is still open"
a	00185607	0	0	purchasable#2 for_sale#1	available for purchase; "purchasable goods"; "many houses in the area are for sale"
a	00185759	0	0	ready#2	(of especially money) immediately available; "he seems to have ample ready money"; "a ready source of cash"
a	00185921	0.375	0.5	unavailable#1	not available or accessible or at hand; "fresh milk was unavailable during the emergency"; "his secretary said he was unavailable for comment"
a	00186193	0	0.625	untouchable#5 unprocurable#1 unobtainable#1 inaccessible#2	not capable of being obtained; "a rare work, today almost inaccessible"; "timber is virtually unobtainable in the islands"; "untouchable resources buried deep within the earth"
a	00186490	0	0.625	out_of_stock#1	not available for sale or use; "too many items are out of stock"
a	00186616	0.125	0.5	awake#1	not in a state of sleep; completely conscious; "lay awake thinking about his new job"; "still not fully awake"
a	00186925	0	0	up#2 astir#1	out of bed; "are they astir yet?"; "up by seven each morning"
a	00187049	0	0	awakened#2	(somewhat formal) having been waked up; "the awakened baby began to cry"
a	00187176	0	0.625	watchful#2 sleepless#1 insomniac#1	experiencing or accompanied by sleeplessness; "insomniac old people"; "insomniac nights"; "lay sleepless all night"; "twenty watchful, weary, tedious nights"- Shakespeare
a	00187443	0.125	0.375	wide-awake#1 unsleeping#1	fully awake; "the unsleeping city"; "so excited she was wide-awake all night"
a	00187590	0.25	0.25	waking#1 wakeful#3	marked by full consciousness or alertness; "worked every moment of my waking hours"
a	00187736	0	0	asleep#1	in a state of sleep; "were all asleep when the phone rang"; "fell asleep at the wheel"
a	00188058	0	0	at_rest#1	in a state of repose or especially sleep
a	00188155	0	0	torpid#2 hibernating#1 dormant#1	in a condition of biological rest or suspended animation; "dormant buds"; "a hibernating bear"; "torpid frogs"
a	00188436	0	0	drowsy#1 drowsing#1 dozy#1	half asleep; "made drowsy by the long ride"; "it seemed a pity to disturb the drowsing (or dozing) professor"; "a tired dozy child"; "the nodding (or napping) grandmother in her rocking chair"
a	00188738	0	0.125	sound_asleep#1 fast_asleep#1	sleeping deeply; "lying fast asleep on the sofa"; "it would be cruel to wake him; he's sound asleep"
a	00188917	0	0	hypnoid#1	of or relating to a state of sleep or hypnosis
a	00189017	0	0	sleepyheaded#1 sleepy-eyed#1 sleepy#1	ready to fall asleep; "beginning to feel sleepy"; "a sleepy-eyed child with drooping eyelids"; "sleepyheaded students"
a	00189253	0.5	0.125	somnolent#1 slumbrous#2 slumbery#1 slumberous#2	inclined to or marked by drowsiness; "slumberous (or slumbrous) eyes"; "`slumbery' is archaic"; "the sound had a somnolent effect"
a	00189511	0	0.25	unawakened#2	still asleep
a	00189580	0.125	0.25	astringent#2	tending to draw together or constrict soft organic tissue; "astringent cosmetic lotions"
a	00189833	0.125	0.375	styptic#1 hemostatic#1	tending to check bleeding by contracting the tissues or blood vessels
a	00190023	0	0.375	nonastringent#1	not astringent
a	00190115	0.5	0	cognizant#1 cognisant#1 aware#1	(sometimes followed by `of') having or showing knowledge or understanding or realization or perception; "was aware of his opponent's hostility"; "became aware of her surroundings"; "aware that he had exceeded the speed limit"
a	00190653	0.625	0	awake#2 alive#6 alert#3	mentally perceptive and responsive;"an alert mind"; "alert to the problems"; "alive to what is going on"; "awake to the dangers of her situation"; "was now awake to the reality of his predicament"
a	00190960	0.625	0	conscious#3	(followed by `of') showing realization or recognition of something; "few voters seem conscious of the issue's importance"; "conscious of having succeeded"; "the careful tread of one conscious of his alcoholic load"- Thomas Hardy
