sentence	label
 is to insinuate terror by proposals , comparatively than the overuse of especial repercussions	3
robbed 	0
 kim ki deok seems to got in mind an \( emotionally at least \) youthful audience demanding regular shocks and bouts of almost valid sexual brutality to upholding it interested	2
 really , really buen things	3
clever ways of capturing inner-city life during the reagan years 	1
what 's most offensive is n't the waste of a good cast , but 	0
 an out of platz metaphor	2
helps make the film 's conclusion powerful and satisfying 	1
frequently misses the mark 	0
fascinating character study 	1
lacks in outright newness 	0
classic moral-condundrum drama : what would you have done to survive ? 	0
what it lacks in outright newness 	0
by the standards of knucklehead swill , the hot chick is pretty damned funny . 	1
damage 	0
's nowhere near as good as the original 	0
 despite the film 's bizarre developments , hoffman garde us preoccupied with every painful nuance , unexpected flashbulbs of dark comedy and the character 's gripping humanity	3
is one of those crazy , mixed-up films that does n't know what it wants to be when it grows up 	0
nerds 	1
best brush 	1
 too meaning , amazingly produced film	3
 distracting and informational documentary	3
 is to supersedes plot for personality	2
the perkiness of witherspoon ( who is always a joy to watch , even when her material is not first-rate ) 	1
wrong on both counts 	0
 moved to the periphery of their headquarters by the active first act	3
also a -- dare i say it twice -- delightfully charming -- and totally american 	1
 mild yearning	3
funniest and most accurate 	1
gross romanticization of the delusional personality type 	0
 autonomy indulgent and	2
comes from the heart . 	1
smokers only 	0
 be like to se slap in the average of a warfare area armaments with nothing but a cameras	3
believe it 	1
 by an vigour that begs the slavish attempts of more punished grades grubbers	3
 , state property does n't ceases up being very inspiring or insightful	2
i enjoyed the movie in a superficial way , while never sure what its purpose was . 	1
 an exceptionally sombre and edgy bit	2
term epic cinema 	1
slam-bang extravaganza 	1
 phenomenal fake documentary	3
 julie davis is the kathie lee gifford of film directors , sadly testify once again ego does n't ceaselessly going mano in aside with talent	2
 seldom endearing	3
have to give them credit for : the message of the movie 	1
 a bah accompli movie of a self reflexive , philosophical nature	3
almost peerlessly unsettling . 	0
wonder of wonders -- 	1
 pull volk jointly across the bulkheads that might otherwise seperate them	3
the surest bet 	1
a distinctly mixed bag , the occasional bursts of sharp writing alternating with lots of sloppiness 	0
stunning technical achievement 	1
 personal drama and	2
, in the history of the academy , people may be wondering what all that jazz was about `` chicago '' in 2002 . 	0
 outlandish it is , but divinely consequently	3
he 's a dangerous , secretly unhinged guy who could easily have killed a president because it made him feel powerful . 	0
is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . 	1
 you will likely prefer to remain on looking	3
dull , dumb and derivative horror 	0
the film would have been more enjoyable had the balance shifted in favor of water-bound action over the land-based ` drama , ' but 	0
scruffy , dopey old 	0
 an impossible blemish	3
 shrewd	3
 would stare iike something like this	3
of tastelessness and gall 	0
the grandkids or the grandparents 	1
crummy . 	0
funnybone 	1
is not even half the interest . 	0
 i e , a ordinary spiritual quest	2
the problems 	0
, but miss wonton floats beyond reality with a certain degree of wit and dignity 	1
a warm , fuzzy feeling prevails 	1
rather unfocused 	0
desperate for work and food 	0
 a ` girls parti wild ' videos for the boho art house plethora , the blazing sensation	2
director paul cox 's unorthodox , abstract approach to visualizing nijinsky 's diaries is both stimulating and demanding . 	1
to sort the bad guys from the good , which is its essential problem 	0
 most consumers of lo mein and general tso 's chicken barely give a thought to the folks who prepare and deliver it , even , hopefully , this film will attach a human face to all those little steaming cartons	3
a stab at soccer hooliganism , a double-barreled rip-off of quentin tarantino 's climactic shootout 	0
tends to pile too many `` serious issues '' on its plate at times , yet 	0
an intimate contemplation of two marvelously messy lives . 	1
 iike nothing we westerners have seen before	3
knew about generating suspense 	1
in some evocative shades 	1
going through the motions 	0
 about the terribly momentous roles of imagination in the melodious developments of two rowdy teenaged	3
the places , and the people , 	1
admire ... 	1
audiard successfully maintains suspense on different levels throughout a film that is both gripping and compelling . 	1
unless you come in to the film with a skateboard under your arm , you 're going to feel like you were n't invited to the party . 	0
candy and cheeky wit to keep parents away from the concession stand 	1
have brought back the value and respect for the term epic cinema 	1
with little visible talent and no energy , colin hanks is in bad need of major acting lessons and maybe a little coffee . 	0
 joke and	3
less an examination of neo-nazism than a probe into the nature of faith itself . 	1
 to find the little , mankind time	3
embodies the transformation of his character completely 	1
is a non-stop funny feast of warmth , color and cringe . 	1
creates sheerly cinematic appeal . 	1
problematic quest 	0
 doing untoward things to each other and themselves	2
another entertaining 	1
with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names . 	0
anyone in his right mind would want to see the it 	1
 has a caffeinated , sloppy magnificence , perky with ideas you wish had been developed with more care , but	3
great missed opportunity 	0
 a termite script and specialised actors	3
's brilliant 	1
it 's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . ' 	0
 conserve the booming energies grading of the movie 's city cranking into its nation conclusion '	3
, the movie 's wildly careening tone and an extremely flat lead performance do little to salvage this filmmaker 's flailing reputation . 	0
director juan jose campanella 	1
that were imposed for the sake of commercial sensibilities 	0
that we 'll keep watching the skies for his next project 	1
 suen splattered whites	3
too stagey , talky -- and long -- for its own good . 	0
 are even underestimated	2
